frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
858,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
859,27,820.32,62.7,107.06999999999994,91.16000000000001,-1,-1,-1,-1
859,28,330.1,281.24,435.84000000000003,228.43,-1,-1,-1,-1
859,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
859,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
859,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
859,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
859,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
859,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
859,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
859,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
860,27,819.74,62.25,106.35000000000002,90.63999999999999,-1,-1,-1,-1
860,28,349.68,282.93,430.54,230.41000000000003,-1,-1,-1,-1
860,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
860,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
860,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
860,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
860,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
860,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
860,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
860,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
861,27,819.16,61.8,105.63,90.11999999999999,-1,-1,-1,-1
861,28,369.26,284.62,425.24,232.38,-1,-1,-1,-1
861,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
861,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
861,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
861,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
861,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
861,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
861,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
861,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
862,27,818.58,61.35,104.91999999999996,89.59,-1,-1,-1,-1
862,28,388.84,286.32,415.8500000000001,232.82999999999998,-1,-1,-1,-1
862,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
862,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
862,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
862,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
862,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
862,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
862,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
862,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
863,27,818.0,60.9,104.20000000000005,89.07,-1,-1,-1,-1
863,28,408.42,288.01,406.46,233.28999999999996,-1,-1,-1,-1
863,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
863,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
863,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
863,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
863,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
863,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
863,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
863,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
864,27,816.96,61.09,103.67999999999995,88.41999999999999,-1,-1,-1,-1
864,28,428.0,289.7,397.07000000000005,233.75000000000006,-1,-1,-1,-1
864,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
864,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
864,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
864,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
864,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
864,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
864,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
864,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
865,27,815.92,61.28,103.16000000000008,87.78,-1,-1,-1,-1
865,28,443.84,292.16,387.64000000000004,235.57,-1,-1,-1,-1
865,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
865,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
865,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
865,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
865,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
865,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
865,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
865,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
866,27,814.88,61.47,102.64999999999998,87.14000000000001,-1,-1,-1,-1
866,28,459.68,294.62,378.21999999999997,237.39,-1,-1,-1,-1
866,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
866,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
866,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
866,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
866,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
866,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
866,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
866,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
867,27,813.84,61.66,102.13,86.49000000000001,-1,-1,-1,-1
867,28,475.52,297.08,368.80000000000007,239.20999999999998,-1,-1,-1,-1
867,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
867,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
867,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
867,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
867,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
867,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
867,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
867,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
868,27,812.8,61.85,101.61000000000001,85.85,-1,-1,-1,-1
868,28,491.36,299.54,359.38,241.03000000000003,-1,-1,-1,-1
868,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
868,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
868,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
868,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
868,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
868,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
868,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
868,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
869,27,811.76,62.04,101.09000000000003,85.20000000000002,-1,-1,-1,-1
869,28,507.2,302.0,349.96,242.85000000000002,-1,-1,-1,-1
869,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
869,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
869,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
869,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
869,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
869,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
869,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
869,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
870,27,810.72,62.23,100.57999999999993,84.56,-1,-1,-1,-1
870,28,518.76,304.46,344.82000000000005,244.67000000000002,-1,-1,-1,-1
870,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
870,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
870,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
870,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
870,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
870,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
870,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
870,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
871,27,809.68,62.42,100.06000000000006,83.91000000000001,-1,-1,-1,-1
871,28,530.32,306.92,339.67999999999995,246.48999999999995,-1,-1,-1,-1
871,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
871,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
871,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
871,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
871,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
871,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
871,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
871,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
872,27,808.64,62.61,99.53999999999996,83.27,-1,-1,-1,-1
872,28,541.88,309.38,334.53999999999996,248.31000000000006,-1,-1,-1,-1
872,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
872,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
872,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
872,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
872,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
872,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
872,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
872,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
873,27,807.6,62.8,99.01999999999998,82.63000000000001,-1,-1,-1,-1
873,28,553.44,311.84,329.4,250.13000000000005,-1,-1,-1,-1
873,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
873,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
873,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
873,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
873,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
873,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
873,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
873,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
874,27,806.89,62.93,98.75999999999999,82.37,-1,-1,-1,-1
874,28,565.0,314.3,324.26,251.95,-1,-1,-1,-1
874,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
874,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
874,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
874,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
874,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
874,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
874,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
874,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
875,27,806.18,63.06,98.49000000000001,82.10999999999999,-1,-1,-1,-1
875,28,573.14,318.12,321.47,253.68999999999994,-1,-1,-1,-1
875,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
875,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
875,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
875,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
875,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
875,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
875,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
875,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
876,27,805.47,63.19,98.23000000000002,81.85,-1,-1,-1,-1
876,28,581.28,321.94,318.68000000000006,255.44,-1,-1,-1,-1
876,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
876,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
876,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
876,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
876,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
876,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
876,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
876,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
877,27,804.76,63.32,97.97000000000003,81.59,-1,-1,-1,-1
877,28,589.42,325.76,315.89,257.18000000000006,-1,-1,-1,-1
877,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
877,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
877,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
877,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
877,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
877,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
877,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
877,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
878,27,804.05,63.45,97.70000000000005,81.33,-1,-1,-1,-1
878,28,597.56,329.58,313.1,258.92,-1,-1,-1,-1
878,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
878,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
878,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
878,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
878,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
878,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
878,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
878,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
879,27,803.34,63.58,97.43999999999994,81.07000000000001,-1,-1,-1,-1
879,28,605.7,333.4,310.30999999999995,260.6700000000001,-1,-1,-1,-1
879,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
879,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
879,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
879,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
879,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
879,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
879,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
879,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
880,27,802.63,63.71,97.17999999999995,80.81,-1,-1,-1,-1
880,28,608.8,337.25,311.6,262.80999999999995,-1,-1,-1,-1
880,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
880,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
880,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
880,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
880,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
880,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
880,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
880,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
881,27,801.92,63.84,96.91000000000008,80.54999999999998,-1,-1,-1,-1
881,28,611.9,341.1,312.88,264.94999999999993,-1,-1,-1,-1
881,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
881,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
881,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
881,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
881,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
881,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
881,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
881,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
882,27,801.21,63.97,96.64999999999998,80.28999999999999,-1,-1,-1,-1
882,28,615.0,344.95,314.16999999999996,267.09,-1,-1,-1,-1
882,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
882,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
882,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
882,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
882,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
882,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
882,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
882,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
883,27,800.5,64.1,96.38999999999999,80.03,-1,-1,-1,-1
883,28,618.1,348.8,315.4599999999999,269.22999999999996,-1,-1,-1,-1
883,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
883,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
883,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
883,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
883,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
883,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
883,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
883,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
884,27,799.66,64.75,95.73000000000002,79.38,-1,-1,-1,-1
884,28,621.2,352.65,316.75,271.37,-1,-1,-1,-1
884,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
884,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
884,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
884,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
884,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
884,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
884,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
884,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
885,27,798.82,65.4,95.07999999999993,78.72999999999999,-1,-1,-1,-1
885,28,624.3,356.5,318.0300000000001,273.52,-1,-1,-1,-1
885,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
885,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
885,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
885,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
885,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
885,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
885,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
885,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
886,27,797.98,66.05,94.42999999999995,78.08,-1,-1,-1,-1
886,28,627.4,360.35,319.32000000000005,275.65999999999997,-1,-1,-1,-1
886,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
886,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
886,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
886,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
886,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
886,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
886,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
886,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
887,27,797.14,66.7,93.76999999999998,77.42999999999999,-1,-1,-1,-1
887,28,630.5,364.2,320.61,277.8,-1,-1,-1,-1
887,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
887,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
887,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
887,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
887,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
887,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
887,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
887,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
888,27,796.3,67.35,93.12,76.78,-1,-1,-1,-1
888,28,633.6,368.05,321.89,279.94,-1,-1,-1,-1
888,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
888,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
888,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
888,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
888,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
888,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
888,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
888,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
889,27,795.46,68.0,92.46999999999991,76.13,-1,-1,-1,-1
889,28,636.7,371.9,323.17999999999995,282.08000000000004,-1,-1,-1,-1
889,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
889,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
889,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
889,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
889,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
889,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
889,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
889,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
890,27,794.62,68.65,91.82000000000005,75.47999999999999,-1,-1,-1,-1
890,28,635.61,377.23,325.87,284.55999999999995,-1,-1,-1,-1
890,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
890,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
890,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
890,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
890,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
890,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
890,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
890,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
891,27,793.78,69.3,91.16000000000008,74.83,-1,-1,-1,-1
891,28,634.52,382.57,328.57000000000005,287.03000000000003,-1,-1,-1,-1
891,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
891,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
891,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
891,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
891,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
891,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
891,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
891,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
892,27,792.94,69.95,90.50999999999999,74.17999999999999,-1,-1,-1,-1
892,28,633.43,387.9,331.2600000000001,289.51,-1,-1,-1,-1
892,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
892,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
892,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
892,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
892,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
892,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
892,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
892,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
893,27,792.1,70.6,89.86000000000001,73.53,-1,-1,-1,-1
893,28,632.34,393.23,333.9599999999999,292.0,-1,-1,-1,-1
893,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
893,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
893,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
893,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
893,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
893,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
893,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
893,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
894,27,791.13,70.99,89.52999999999997,73.07000000000001,-1,-1,-1,-1
894,28,631.25,398.57,336.65,294.46999999999997,-1,-1,-1,-1
894,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
894,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
894,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
894,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
894,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
894,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
894,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
894,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
895,27,790.16,71.38,89.20000000000005,72.62,-1,-1,-1,-1
895,28,630.17,403.9,339.34000000000003,296.95000000000005,-1,-1,-1,-1
895,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
895,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
895,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
895,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
